0.2271075 13.5286 0.0041
0.2272232 13.5439 0.0045
0.2273390 13.5297 0.0045
0.2274547 13.5391 0.0045
0.2275705 13.5291 0.0045
0.2276862 13.5308 0.0045
0.2278019 13.5217 0.0044
0.2279177 13.5273 0.0044
0.2280334 13.5188 0.0044
0.2281492 13.5262 0.0044
0.2282649 13.5156 0.0044
0.2283807 13.5317 0.0044
0.2284964 13.5248 0.0044
0.2286237 13.5410 0.0048
0.2287394 13.5329 0.0048
0.2288552 13.5339 0.0045
0.2289709 13.5237 0.0045
0.2290867 13.5219 0.0041
0.2292024 13.5341 0.0041
0.2293182 13.5370 0.0042
0.2294339 13.5375 0.0044
0.2295496 13.5459 0.0045
0.2296654 13.5281 0.0044
0.2297811 13.5316 0.0041
0.2298969 13.5107 0.0041
0.2300126 13.5120 0.0044
0.2301283 13.5242 0.0047
0.2302441 13.5210 0.0044
0.2303598 13.5179 0.0044
0.2304756 13.5266 0.0047
0.2305913 13.5499 0.0042
0.2307070 13.5265 0.0044
0.2308228 13.5445 0.0045
0.2309385 13.5521 0.0041
0.2310543 13.5362 0.0048
0.2311700 13.5176 0.0044
0.2312857 13.5155 0.0044
0.2314015 13.5247 0.0041
0.2315172 13.5120 0.0044
0.2316330 13.5283 0.0044
0.2317487 13.5100 0.0041
0.2318644 13.5246 0.0041
0.2319802 13.5385 0.0044
0.2321075 13.5424 0.0042
0.2322232 13.5363 0.0048
0.2323390 13.5347 0.0045
0.2324547 13.5476 0.0045
0.2325705 13.5271 0.0044
0.2326862 13.5205 0.0044
0.2328019 13.5210 0.0044
0.2329177 13.5184 0.0041
0.2330334 13.5172 0.0041
0.2331492 13.5296 0.0044
0.2332649 13.5280 0.0044
0.2333807 13.5261 0.0044
0.2334964 13.5174 0.0044
0.2336121 13.5376 0.0044
0.2337279 13.5448 0.0045
0.2338436 13.5349 0.0045
0.2339594 13.5288 0.0041
0.2340751 13.5258 0.0044
0.2341908 13.5232 0.0044
0.2343066 13.5194 0.0044
0.2344223 13.5261 0.0044
0.2345381 13.5228 0.0041
0.2346538 13.5160 0.0041
0.2347695 13.5171 0.0044
0.2348853 13.5257 0.0041
0.2350010 13.5224 0.0041
0.2351168 13.5448 0.0044
0.2352325 13.5277 0.0041
0.2353482 13.5209 0.0041
0.2354756 13.5256 0.0044
0.2355913 13.5286 0.0044
0.2357070 13.5239 0.0044
0.2358228 13.5327 0.0041
0.2359385 13.5184 0.0044
0.2360543 13.5250 0.0041
0.2361700 13.5331 0.0044
0.2362857 13.5270 0.0041
0.2364015 13.5280 0.0044
0.2365172 13.5231 0.0041
0.2366330 13.5194 0.0041
0.2367487 13.5332 0.0044
0.2368644 13.5127 0.0041
0.2369802 13.5338 0.0041
0.2370959 13.5306 0.0041
0.2372117 13.5235 0.0044
0.2373274 13.5166 0.0044
0.2374432 13.5372 0.0041
0.2375589 13.5182 0.0041
0.2376746 13.5424 0.0044
0.2377904 13.5222 0.0044
0.2379061 13.5425 0.0044
0.2380219 13.5327 0.0044
0.2381376 13.5229 0.0047
0.2382533 13.5146 0.0044
0.2383691 13.5369 0.0044
0.2384848 13.5252 0.0044
0.2386006 13.5329 0.0044
0.2387163 13.5284 0.0044
0.2388436 13.5255 0.0044
0.2389594 13.5200 0.0040
0.2390751 13.5286 0.0041
0.2391908 13.5209 0.0041
0.2393066 13.5295 0.0043
0.2394223 13.5216 0.0041
0.2395381 13.5215 0.0041
0.2396538 13.5774 0.0044
0.2397695 13.5197 0.0044
0.2398853 13.5261 0.0043
0.2400010 13.5311 0.0044
0.2401168 13.5340 0.0047
0.2402325 13.5298 0.0044
0.2403482 13.5349 0.0044
0.2404640 13.5218 0.0044
0.2405797 13.5278 0.0044
0.2406955 13.5267 0.0041
0.2408112 13.5248 0.0041
0.2409269 13.5095 0.0040
0.2410427 13.5241 0.0041
0.2411584 13.5432 0.0041
0.2412742 13.5184 0.0041
0.2413899 13.5319 0.0044
0.2415057 13.5397 0.0044
0.2416214 13.5345 0.0047
0.2417371 13.5338 0.0044
0.2418529 13.5417 0.0043
0.2419686 13.5164 0.0043
0.2420844 13.5340 0.0047
0.2422001 13.5323 0.0044
0.2423274 13.5224 0.0046
0.2424432 13.5368 0.0047
0.2425589 13.5367 0.0044
0.2426746 13.5104 0.0044
0.2427904 13.5163 0.0043
0.2429061 13.5292 0.0047
0.2430219 13.5181 0.0043
0.2431376 13.5304 0.0040
0.2432533 13.5299 0.0041
0.2433691 13.5345 0.0041
0.2434848 13.5423 0.0044
0.2436006 13.5354 0.0044
0.2437163 13.5251 0.0044
0.2438320 13.5291 0.0043
0.2439478 13.5167 0.0043
0.2440635 13.5260 0.0043
0.2441793 13.5183 0.0043
0.2442950 13.5127 0.0049
0.2444107 13.5230 0.0040
0.2445265 13.5293 0.0043
0.2446422 13.5371 0.0044
0.2447580 13.5274 0.0044
0.2448737 13.5236 0.0043
0.2449894 13.5354 0.0044
0.2451052 13.5297 0.0044
0.2452209 13.5399 0.0044
0.2453367 13.5286 0.0040
0.2454524 13.5228 0.0043
0.2455682 13.5284 0.0043
0.2456955 13.5178 0.0040
0.2458112 13.5242 0.0040
0.2459269 13.5219 0.0040
0.2460427 13.5269 0.0040
0.2461584 13.5382 0.0041
0.2462742 13.5177 0.0040
0.2463899 13.5130 0.0040
0.2465057 13.5267 0.0043
0.2466214 13.5390 0.0044
0.2467371 13.5308 0.0043
0.2468529 13.5212 0.0043
0.2469686 13.5209 0.0040
0.2470844 13.5122 0.0043
0.2472001 13.5273 0.0040
0.2473158 13.5165 0.0043
0.2474316 13.5256 0.0043
0.2475473 13.5139 0.0040
0.2476631 13.5155 0.0040
0.2477788 13.5374 0.0040
0.2478945 13.5346 0.0040
0.2480103 13.5152 0.0040
0.2481260 13.5204 0.0043
0.2482418 13.5193 0.0040
0.2483575 13.5182 0.0043
0.2484732 13.5161 0.0040
0.2485890 13.5205 0.0040
0.2487047 13.5297 0.0040
0.2488205 13.5274 0.0043
0.2489362 13.5213 0.0040
0.2490635 13.5299 0.0043
0.2491793 13.5275 0.0040
0.2492950 13.5321 0.0040
0.2494107 13.5343 0.0040
0.2495265 13.5293 0.0040
0.2496422 13.5304 0.0040
0.2497580 13.5262 0.0040
0.2498737 13.5294 0.0044
0.2499894 13.5207 0.0043
0.2501052 13.5274 0.0043
0.2502209 13.5156 0.0040
0.2503367 13.5307 0.0040
0.2504524 13.5317 0.0040
0.2505682 13.5165 0.0040
0.2506839 13.5213 0.0040
0.2507996 13.5253 0.0040
0.2509154 13.5312 0.0040
0.2510311 13.5385 0.0040
0.2511469 13.5459 0.0043
0.2512626 13.5278 0.0040
0.2513783 13.5359 0.0040
0.2514941 13.5201 0.0043
0.2516098 13.5252 0.0040
0.2517256 13.5114 0.0040
0.2518413 13.5232 0.0043
0.2519570 13.5200 0.0046
0.2520728 13.5170 0.0040
0.2521885 13.5296 0.0040
0.2523043 13.5215 0.0040
0.2524200 13.5168 0.0040
0.2525473 13.5329 0.0040
0.2526631 13.5204 0.0040
0.2527788 13.5317 0.0040
0.2528945 13.5252 0.0040
0.2530103 13.5123 0.0040
0.2531260 13.5242 0.0040
0.2532418 13.5141 0.0040
0.2533575 13.5204 0.0039
0.2534732 13.5160 0.0040
0.2535890 13.5190 0.0046
0.2537047 13.5291 0.0043
0.2538205 13.5341 0.0040
0.2539362 13.5189 0.0043
0.2540519 13.5437 0.0043
0.2541677 13.5379 0.0043
0.2542834 13.5365 0.0043
0.2543992 13.5183 0.0043
0.2545149 13.5297 0.0040
0.2546307 13.5174 0.0043
0.2547464 13.5191 0.0043
0.2548621 13.5263 0.0046
0.2549779 13.5272 0.0043
0.2550936 13.5197 0.0043
0.2552094 13.5111 0.0040
0.2553251 13.5139 0.0042
0.2554408 13.5214 0.0043
0.2555566 13.5164 0.0040
0.2556839 13.5212 0.0043
0.2557996 13.5211 0.0040
0.2559154 13.5368 0.0043
0.2560311 13.5275 0.0040
0.2561469 13.5164 0.0040
0.2562626 13.5115 0.0039
0.2563783 13.5246 0.0040
0.2564941 13.5085 0.0039
0.2566098 13.5163 0.0040
0.2567256 13.5095 0.0039
0.2568413 13.5133 0.0040
0.2569570 13.5269 0.0040
0.2570728 13.5252 0.0040
0.2571885 13.5317 0.0040
0.2573043 13.5304 0.0040
0.2574200 13.5126 0.0040
0.2575357 13.5276 0.0043
0.2576515 13.5399 0.0043
0.2577672 13.5280 0.0040
0.2578830 13.5379 0.0043
0.2579987 13.5226 0.0043
0.2581144 13.5035 0.0039
0.2582302 13.5144 0.0040
0.2583459 13.5222 0.0042
0.2584617 13.5265 0.0043
0.2585774 13.8964 0.0043
0.2586932 13.5367 0.0043
0.2588089 13.5384 0.0040
0.2589362 13.5312 0.0043
0.2590519 13.5446 0.0043
0.2591677 13.5217 0.0040
0.2592834 13.5287 0.0040
0.2593992 13.5212 0.0046
0.2595149 13.5240 0.0042
0.2596307 13.5072 0.0039
0.2597464 13.5269 0.0040
0.2598621 13.5234 0.0040
0.2599779 13.5177 0.0039
0.2600936 13.5099 0.0039
0.2602094 13.5217 0.0040
0.2603251 13.5136 0.0043
0.2604408 13.5241 0.0043
0.2605566 13.5435 0.0046
0.2606723 13.5272 0.0040
0.2607881 13.5210 0.0040
0.2609038 13.5189 0.0039
0.2610195 13.5159 0.0039
0.2611353 13.5053 0.0039
0.2612510 13.5151 0.0039
0.2613668 13.5157 0.0043
0.2614825 13.5241 0.0042
0.2615982 13.5167 0.0042
0.2617140 13.5222 0.0045
0.2618297 13.5280 0.0043
0.2619455 13.5021 0.0042
0.2620612 13.5255 0.0040
0.2621769 13.5257 0.0040
0.2622927 13.5269 0.0040
0.2624200 13.5220 0.0040
0.2625357 13.5380 0.0040
0.2626515 13.5126 0.0039
0.2627672 13.5261 0.0040
0.2628830 13.5307 0.0039
0.2629987 13.5183 0.0039
0.2631144 13.5140 0.0039
0.2632302 13.5051 0.0042
0.2633459 13.5415 0.0046
0.2634617 13.5273 0.0042
0.2635774 13.5228 0.0043
0.2636932 13.5341 0.0043
0.2638089 13.5296 0.0042
0.2639246 13.5277 0.0039
0.2640404 13.5300 0.0043
0.2641561 13.5287 0.0043
0.2642719 13.5292 0.0051
0.2643876 13.5204 0.0042
0.2645033 13.5210 0.0042
0.2646191 13.5191 0.0039
0.2647348 13.5141 0.0039
0.2648506 13.5382 0.0040
0.2649663 13.5230 0.0039
0.2650820 13.5193 0.0039
0.2651978 13.5356 0.0040
0.2653135 13.5189 0.0040
0.2654293 13.5341 0.0043
0.2655450 13.5286 0.0042
0.2656723 13.5343 0.0043
0.2657881 13.5214 0.0042
0.2659038 13.5315 0.0043
0.2660195 13.5169 0.0039
0.2661353 13.5218 0.0039
0.2662510 13.5216 0.0039
0.2663668 13.5258 0.0039
0.2664825 13.5197 0.0039
0.2665982 13.5330 0.0040
0.2667140 13.5321 0.0039
0.2668297 13.5308 0.0039
0.2669455 13.5078 0.0039
0.2670612 13.5192 0.0039
0.2671769 13.5374 0.0040
0.2672927 13.5308 0.0039
0.2674084 13.5244 0.0039
0.2675242 13.5113 0.0039
0.2676399 13.5245 0.0039
0.2677557 13.5188 0.0042
0.2678714 13.5240 0.0045
0.2679871 13.5347 0.0043
0.2681029 13.5224 0.0042
0.2682186 13.5324 0.0039
0.2683344 13.5172 0.0039
0.2684501 13.5368 0.0040
0.2685658 13.5503 0.0040
0.2686816 13.5187 0.0042
0.2687973 13.5227 0.0043
0.2689131 13.5304 0.0040
0.2690288 13.5288 0.0042
0.2691561 13.5321 0.0042
0.2692719 13.5412 0.0042
0.2693876 13.5281 0.0039
0.2695033 13.5214 0.0039
0.2696191 13.5269 0.0039
0.2697348 13.5296 0.0039
0.2698506 13.5204 0.0039
0.2699663 13.5262 0.0040
0.2700820 13.5226 0.0039
0.2701978 13.5350 0.0039
0.2703135 13.5252 0.0039
0.2704293 13.5235 0.0039
0.2705450 13.5269 0.0039
0.2706607 13.5246 0.0039
0.2707765 13.5228 0.0042
0.2708922 13.5210 0.0039
0.2710080 13.5196 0.0042
0.2711237 13.5239 0.0042
0.2712394 13.5090 0.0039
0.2713552 13.5203 0.0039
0.2714709 13.5337 0.0042
0.2715867 13.5287 0.0042
0.2717024 13.5307 0.0042
0.2718182 13.5272 0.0043
0.2719339 13.5189 0.0039
0.2720496 13.5263 0.0040
0.2721654 13.5418 0.0039
0.2722811 13.5180 0.0039
0.2723969 13.5153 0.0039
0.2725126 13.5220 0.0042
0.2726399 13.5184 0.0039
0.2727557 13.5042 0.0039
0.2728714 13.5375 0.0042
0.2729871 13.5295 0.0039
0.2731029 13.5239 0.0042
0.2732186 13.5225 0.0042
0.2733344 13.5305 0.0040
0.2734501 13.5228 0.0039
0.2735658 13.5313 0.0039
0.2736816 13.5168 0.0039
0.2737973 13.5366 0.0039
0.2739131 13.5222 0.0039
0.2740288 13.5317 0.0042
0.2741445 13.5283 0.0042
0.2742603 13.5268 0.0039
0.2743760 13.5193 0.0042
0.2744918 13.5189 0.0042
0.2746075 13.5255 0.0042
0.2747232 13.5252 0.0039
0.2748390 13.5294 0.0042
0.2749547 13.5312 0.0042
0.2750705 13.5302 0.0042
0.2751862 13.5265 0.0042
0.2753019 13.5365 0.0039
0.2754177 13.5309 0.0042
0.2755334 13.5270 0.0042
0.2756492 13.5130 0.0045
0.2757649 13.5329 0.0042
0.2758922 13.5166 0.0039
0.2760080 13.5014 0.0039
0.2761237 13.5066 0.0039
0.2762394 13.5128 0.0039
0.2763552 13.5224 0.0042
0.2764709 13.5329 0.0039
0.2765867 13.5235 0.0042
0.2767024 13.5368 0.0039
0.2768182 13.5336 0.0042
0.2769339 13.5134 0.0042
0.2770496 13.5282 0.0042
0.2771654 13.5155 0.0042
0.2772811 13.5111 0.0039
0.2773969 13.5103 0.0039
0.2775126 13.5293 0.0042
0.2776283 13.5112 0.0042
0.2777441 13.5239 0.0039
0.2778598 13.5283 0.0042
0.2779756 13.5171 0.0039
0.2780913 13.5342 0.0039
0.2782070 13.5209 0.0042
0.2783228 13.5350 0.0042
0.2784385 13.5302 0.0045
0.2785543 13.5267 0.0039
0.2786700 13.5158 0.0039
0.2787857 13.5226 0.0039
0.2789015 13.5308 0.0042
0.2790172 13.5329 0.0039
0.2791330 13.5323 0.0039
0.2792487 13.5202 0.0039
0.2793760 13.5112 0.0039
0.2794918 13.5455 0.0045
0.2796075 13.5377 0.0045
0.2797232 13.5276 0.0039
0.2798390 13.5234 0.0036
0.2799547 13.5182 0.0039
0.2800705 13.5262 0.0039
0.2801862 13.5165 0.0042
0.2803019 13.5143 0.0042
0.2804177 13.5129 0.0042
0.2805334 13.5131 0.0042
0.2806492 13.5316 0.0045
0.2807649 13.5132 0.0042
0.2808807 13.5148 0.0041
0.2809964 13.5250 0.0042
0.2811121 13.5184 0.0039
0.2812279 13.5216 0.0039
0.2813436 13.5184 0.0039
0.2814594 13.5204 0.0039
0.2815751 13.5046 0.0039
0.2816908 13.5270 0.0039
0.2818066 13.5200 0.0039
0.2819223 13.5270 0.0039
0.2820381 13.5249 0.0042
0.2821538 13.5102 0.0042
0.2822695 13.5059 0.0042
0.2823853 13.5185 0.0042
0.2825010 13.5238 0.0039
0.2826168 13.5215 0.0039
0.2827325 13.5357 0.0042
0.2828598 13.5362 0.0042
0.2829756 13.5142 0.0042
0.2830913 13.5363 0.0042
0.2832070 13.5391 0.0039
0.2833228 13.5316 0.0039
0.2834385 13.5275 0.0039
0.2835543 13.5062 0.0041
0.2836700 13.5240 0.0039
0.2837857 13.5233 0.0041
0.2839015 13.5170 0.0039
0.2840172 13.5208 0.0039
0.2841330 13.5155 0.0039
0.2842487 13.5078 0.0042
0.2843644 13.5306 0.0042
0.2844802 13.5296 0.0042
0.2845959 13.5205 0.0042
0.2847117 13.5267 0.0039
0.2848274 13.5388 0.0042
0.2849432 13.5275 0.0039
0.2850589 13.5068 0.0038
0.2851746 13.5227 0.0042
0.2852904 13.5150 0.0039
0.2854061 13.5083 0.0042
0.2855219 13.5318 0.0042
0.2856376 13.5250 0.0039
0.2857533 13.5345 0.0039
0.2858691 13.5150 0.0039
0.2859848 13.5205 0.0045
0.2861006 13.5299 0.0042
0.2862279 13.5253 0.0042
0.2863436 13.5352 0.0042
0.2864594 13.5346 0.0042
0.2865751 13.5290 0.0038
0.2866908 13.5206 0.0039
0.2868066 13.5093 0.0038
0.2869223 13.5255 0.0038
0.2870381 13.5282 0.0042
0.2871538 13.5331 0.0042
0.2872695 13.5207 0.0045
0.2873853 13.5277 0.0044
0.2875010 13.5262 0.0045
0.2876168 13.5242 0.0039
0.2877325 13.5214 0.0042
0.2878482 13.5195 0.0063
0.2879640 13.5309 0.0044
0.2880797 13.5139 0.0041
0.2881955 13.5279 0.0042
0.2883112 13.5323 0.0048
0.2884269 13.5287 0.0042
0.2885427 13.5231 0.0042
0.2886584 13.5140 0.0042
0.2887742 13.5328 0.0039
0.2888899 13.5195 0.0038
0.2890057 13.5222 0.0042
0.2891214 13.5401 0.0039
0.2892371 13.5165 0.0038
0.2893529 13.5411 0.0039
0.2894686 13.5324 0.0039
0.2895959 13.5281 0.0042
0.2897117 13.5159 0.0039
0.2898274 13.5173 0.0038
0.2899432 13.5088 0.0038
0.2900589 13.5345 0.0042
0.2901746 13.5099 0.0041
0.2902904 13.5228 0.0038
0.2904061 13.5072 0.0041
0.2905219 13.5108 0.0041
0.2906376 13.5053 0.0041
0.2907533 13.5303 0.0045
0.2908691 13.5242 0.0042
0.2909848 13.5244 0.0039
0.2911006 13.5263 0.0042
0.2912163 13.5164 0.0039
0.2913320 13.5327 0.0050
0.2914478 13.5177 0.0041
0.2915635 13.5197 0.0041
0.2916793 13.5112 0.0047
0.2917950 13.5220 0.0063
0.2919107 13.5260 0.0050
0.2920265 13.5276 0.0045
0.2921422 13.5352 0.0044
0.2922580 13.5252 0.0042
0.2923737 13.5278 0.0047
0.2924894 13.5257 0.0041
0.2926052 13.5274 0.0042
0.2927209 13.5349 0.0053
0.2928367 13.5191 0.0041
0.2929640 13.5199 0.0038
0.2930797 13.5066 0.0041
0.2931955 13.5108 0.0041
0.2933112 13.5102 0.0038
0.2934269 13.5302 0.0039
0.2935427 13.5177 0.0038
0.2936584 13.5256 0.0039
0.2937742 13.5238 0.0038
0.2938899 13.5267 0.0039
0.2940057 13.5157 0.0038
0.2941214 13.5194 0.0042
0.2942371 13.5240 0.0039
0.2943529 13.5286 0.0041
0.2944686 13.5209 0.0038
0.2945844 13.5214 0.0039
0.2947001 13.5211 0.0038
0.2948158 13.5193 0.0038
0.2949316 13.5164 0.0038
0.2950473 13.5295 0.0041
0.2951631 13.5125 0.0041
0.2952788 13.5217 0.0044
0.2953945 13.5162 0.0041
0.2955103 13.5363 0.0041
0.2956260 13.5192 0.0035
0.2957418 13.5149 0.0038
0.2958575 13.5291 0.0039
0.2959732 13.5177 0.0038
0.2960890 13.5259 0.0038
0.2962047 13.5057 0.0038
0.2963205 13.5220 0.0038
0.2964478 13.5142 0.0038
0.2965635 13.5220 0.0038
0.2966793 13.5136 0.0035
0.2967950 13.5149 0.0038
0.2969107 13.5285 0.0041
0.2970265 13.5192 0.0038
0.2971422 13.5248 0.0038
0.2972580 13.5136 0.0035
0.2973737 13.5302 0.0035
0.2974894 13.5360 0.0036
0.2976052 13.5179 0.0038
0.2977209 13.5242 0.0038
0.2978367 13.5216 0.0038
0.2979524 13.5139 0.0038
0.2980682 13.5085 0.0038
0.2981839 13.5310 0.0038
0.2982996 13.5026 0.0038
0.2984154 13.5327 0.0036
0.2985311 13.5108 0.0038
0.2986469 13.5371 0.0038
0.2987626 13.5278 0.0038
0.2988783 13.5304 0.0038
0.2989941 13.5334 0.0041
0.2991098 13.5258 0.0038
0.2992256 13.5265 0.0041
0.2993413 13.5171 0.0038
0.2994570 13.5104 0.0038
0.2995728 13.5123 0.0038
0.2997001 13.5112 0.0038
0.2998158 13.5112 0.0038
0.2999316 13.5222 0.0038
0.3000473 13.5317 0.0039
0.3001631 13.5303 0.0041
0.3002788 13.5378 0.0038
0.3003945 13.5193 0.0041
0.3005103 13.5278 0.0053
0.3006260 13.5234 0.0045
0.3007418 13.5442 0.0053
0.3008575 13.5240 0.0044
0.3009732 13.5196 0.0038
0.3010890 13.5131 0.0041
0.3012047 13.5161 0.0041
0.3013205 13.5308 0.0041
0.3014362 13.5078 0.0038
0.3015519 13.5300 0.0038
0.3016677 13.5262 0.0038
0.3017834 13.5243 0.0038
0.3018992 13.5196 0.0038
0.3020149 13.5206 0.0038
0.3021307 13.5399 0.0041
0.3022464 13.5191 0.0041
0.3023621 13.5285 0.0038
0.3024779 13.5202 0.0041
0.3025936 13.5281 0.0041
0.3027094 13.5136 0.0038
0.3028251 13.5205 0.0038
0.3029408 13.5137 0.0041
0.3030682 13.5221 0.0041
0.3031839 13.5207 0.0041
0.3032996 13.5287 0.0041
0.3034154 13.5256 0.0041
0.3035311 13.5268 0.0041
0.3036469 13.5180 0.0041
0.3037626 13.5203 0.0038
0.3038783 13.5162 0.0038
0.3039941 13.5110 0.0038
0.3041098 13.5089 0.0038
0.3042256 13.5279 0.0038
0.3043413 13.5238 0.0041
0.3044570 13.5250 0.0040
0.3045728 13.5130 0.0041
0.3046885 13.5274 0.0041
0.3048043 13.5216 0.0041
0.3049200 13.5199 0.0041
0.3050357 13.5283 0.0041
0.3051515 13.5406 0.0041
0.3052672 13.5130 0.0038
0.3053830 13.5208 0.0041
0.3054987 13.5377 0.0038
0.3056144 13.5367 0.0038
0.3057302 13.5219 0.0038
0.3058459 13.5234 0.0038
0.3059617 13.5148 0.0038
0.3060774 13.5233 0.0038
0.3061932 13.5163 0.0038
0.3063089 13.5250 0.0038
0.3064362 13.5232 0.0041
0.3065519 13.5375 0.0041
0.3066677 13.5375 0.0041
0.3067834 13.5289 0.0041
0.3068992 13.5197 0.0038
0.3070149 13.5365 0.0041
0.3071307 13.5233 0.0041
0.3072464 13.5309 0.0038
0.3073621 13.5113 0.0038
0.3074779 13.5184 0.0038
0.3075936 13.5232 0.0041
0.3077094 13.5253 0.0040
0.3078251 13.5128 0.0038
0.3079408 13.5240 0.0041
0.3080566 13.5233 0.0038
0.3081723 13.5308 0.0038
0.3082881 13.5202 0.0038
0.3084038 13.5365 0.0038
0.3085195 13.5227 0.0038
0.3086353 13.5365 0.0038
0.3087510 13.5153 0.0038
0.3088668 13.5194 0.0038
0.3089825 13.5192 0.0038
